timestamp,symbol,strategy,stage,block_reason
2025-12-05T09:59:31.290Z,TONUSD,mean_reversion,attempt,
2025-12-05T09:59:31.620Z,TONUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:32.479Z,XETCZUSD,mean_reversion,attempt,
2025-12-05T09:59:32.624Z,TRUMPUSD,mean_reversion,attempt,
2025-12-05T09:59:32.824Z,XETCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:32.947Z,TRUMPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:33.483Z,ETHFIEUR,mean_reversion,attempt,
2025-12-05T09:59:33.818Z,ETHFIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:34.473Z,ETHFIUSD,mean_reversion,attempt,
2025-12-05T09:59:34.725Z,UNIEUR,mean_reversion,attempt,
2025-12-05T09:59:34.801Z,ETHFIUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:35.048Z,UNIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:35.751Z,EURCAD,vwap_pullback,attempt,
2025-12-05T09:59:36.081Z,EURCAD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T09:59:36.910Z,WLDEUR,mean_reversion,attempt,
2025-12-05T09:59:37.233Z,WLDEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:37.330Z,EWTUSD,mean_reversion,attempt,
2025-12-05T09:59:37.656Z,EWTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:37.914Z,XRPRLUSD,mean_reversion,attempt,
2025-12-05T09:59:38.241Z,XRPRLUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:38.910Z,FORTHUSD,mean_reversion,attempt,
2025-12-05T09:59:39.230Z,XTZEUR,mean_reversion,attempt,
2025-12-05T09:59:39.236Z,FORTHUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:39.558Z,XTZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:39.871Z,KSMEUR,mean_reversion,attempt,
2025-12-05T09:59:40.174Z,XTZUSD,mean_reversion,attempt,
2025-12-05T09:59:40.205Z,KSMEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:40.496Z,XTZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:41.399Z,KSMUSD,mean_reversion,attempt,
2025-12-05T09:59:41.726Z,KSMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:42.641Z,LDOEUR,mean_reversion,attempt,
2025-12-05T09:59:42.966Z,LDOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:44.171Z,LINKEUR,vwap_pullback,attempt,
2025-12-05T09:59:44.494Z,LINKEUR,vwap_pullback,attempt,MAX_POSITION
2025-12-05T09:59:45.327Z,LINKUSD,vwap_pullback,attempt,
2025-12-05T09:59:45.655Z,LINKUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T09:59:46.597Z,LINKUSDT,vwap_pullback,attempt,
2025-12-05T09:59:46.930Z,LINKUSDT,vwap_pullback,attempt,MAX_POSITION
2025-12-05T09:59:47.724Z,XRP/CAD,dhma,attempt,
2025-12-05T09:59:47.860Z,XRP/CAD,dhma,attempt,INVALID_STOP_LOSS
2025-12-05T09:59:47.947Z,XLTCZEUR,mean_reversion,attempt,
2025-12-05T09:59:48.269Z,XLTCZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:49.798Z,XLTCZUSD,mean_reversion,attempt,
2025-12-05T09:59:50.123Z,XLTCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:51.900Z,SUSHI/EUR,dhma,attempt,
2025-12-05T09:59:52.029Z,SUSHI/EUR,dhma,attempt,INVALID_STOP_LOSS
2025-12-05T09:59:52.132Z,MEUSD,mean_reversion,attempt,
2025-12-05T09:59:52.457Z,MEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:53.393Z,MNTUSD,mean_reversion,attempt,
2025-12-05T09:59:53.718Z,MNTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:54.662Z,NANOEUR,mean_reversion,attempt,
2025-12-05T09:59:54.987Z,NANOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:55.914Z,NOSUSD,mean_reversion,attempt,
2025-12-05T09:59:56.240Z,NOSUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:56.860Z,OPEUR,mean_reversion,attempt,
2025-12-05T09:59:57.185Z,OPEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:58.122Z,OPUSD,mean_reversion,attempt,
2025-12-05T09:59:58.454Z,OPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:59.374Z,ADAAUD,mean_reversion,attempt,
2025-12-05T09:59:59.375Z,RUNEEUR,mean_reversion,attempt,
2025-12-05T09:59:59.704Z,RUNEEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T09:59:59.706Z,ADAAUD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:00.595Z,ADAEUR,mean_reversion,attempt,
2025-12-05T10:00:00.601Z,RUNEUSD,mean_reversion,attempt,
2025-12-05T10:00:00.921Z,ADAEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:00.925Z,RUNEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:01.598Z,ADAGBP,mean_reversion,attempt,
2025-12-05T10:00:01.615Z,SOSOUSD,mean_reversion,attempt,
2025-12-05T10:00:01.923Z,ADAGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:01.944Z,SOSOUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:02.626Z,ADAUSDC,mean_reversion,attempt,
2025-12-05T10:00:02.889Z,TONEUR,mean_reversion,attempt,
2025-12-05T10:00:02.949Z,ADAUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:03.280Z,TONEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:03.553Z,ADAUSDT,mean_reversion,attempt,
2025-12-05T10:00:03.736Z,TONUSD,mean_reversion,attempt,
2025-12-05T10:00:03.885Z,ADAUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:04.070Z,TONUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:05.073Z,ATOMEUR,mean_reversion,attempt,
2025-12-05T10:00:05.291Z,TRUMPUSD,mean_reversion,attempt,
2025-12-05T10:00:05.398Z,ATOMEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:05.624Z,TRUMPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:06.938Z,UNIEUR,mean_reversion,attempt,
2025-12-05T10:00:06.981Z,ATOMUSD,mean_reversion,attempt,
2025-12-05T10:00:07.262Z,UNIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:07.305Z,ATOMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:08.146Z,USDCHF,vwap_pullback,attempt,
2025-12-05T10:00:08.189Z,AUDUSD,vwap_pullback,attempt,
2025-12-05T10:00:08.385Z,AUDUSD,vwap_pullback,attempt,POSITION_LIMIT
2025-12-05T10:00:08.470Z,USDCHF,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:00:08.671Z,AUDUSD,sma_trend_ride,attempt,
2025-12-05T10:00:08.863Z,AUDUSD,sma_trend_ride,attempt,POSITION_LIMIT
2025-12-05T10:00:09.143Z,WLDEUR,mean_reversion,attempt,
2025-12-05T10:00:09.484Z,WLDEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:09.540Z,CVXUSD,mean_reversion,attempt,
2025-12-05T10:00:09.867Z,CVXUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:10.483Z,XRPRLUSD,mean_reversion,attempt,
2025-12-05T10:00:10.815Z,XRPRLUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:10.884Z,DOTEUR,mean_reversion,attempt,
2025-12-05T10:00:11.210Z,DOTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:11.507Z,XTZEUR,mean_reversion,attempt,
2025-12-05T10:00:11.834Z,XTZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:11.842Z,ADAAUD,mean_reversion,attempt,
2025-12-05T10:00:12.169Z,ADAAUD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:12.289Z,DOTGBP,mean_reversion,attempt,
2025-12-05T10:00:12.616Z,DOTGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:12.778Z,XTZUSD,mean_reversion,attempt,
2025-12-05T10:00:13.064Z,ADAEUR,mean_reversion,attempt,
2025-12-05T10:00:13.104Z,XTZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:13.240Z,DOTUSD,mean_reversion,attempt,
2025-12-05T10:00:13.394Z,ADAEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:13.577Z,DOTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:14.283Z,ADAGBP,mean_reversion,attempt,
2025-12-05T10:00:14.501Z,DOTUSDC,mean_reversion,attempt,
2025-12-05T10:00:14.611Z,ADAGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:14.827Z,DOTUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:15.374Z,ADAUSDC,mean_reversion,attempt,
2025-12-05T10:00:15.491Z,DOTUSDT,mean_reversion,attempt,
2025-12-05T10:00:15.704Z,ADAUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:15.816Z,DOTUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:16.369Z,ADAUSDT,mean_reversion,attempt,
2025-12-05T10:00:16.697Z,ADAUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:16.779Z,XETCZUSD,mean_reversion,attempt,
2025-12-05T10:00:17.104Z,XETCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:17.557Z,ATOMEUR,mean_reversion,attempt,
2025-12-05T10:00:17.812Z,ETHFIEUR,mean_reversion,attempt,
2025-12-05T10:00:17.905Z,ATOMEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:18.134Z,ETHFIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:18.538Z,ATOMUSD,mean_reversion,attempt,
2025-12-05T10:00:18.823Z,ETHFIUSD,mean_reversion,attempt,
2025-12-05T10:00:18.870Z,ATOMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:19.149Z,ETHFIUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:19.819Z,AUDUSD,vwap_pullback,attempt,
2025-12-05T10:00:20.012Z,AUDUSD,vwap_pullback,attempt,POSITION_LIMIT
2025-12-05T10:00:20.151Z,EURCAD,vwap_pullback,attempt,
2025-12-05T10:00:20.281Z,AUDUSD,sma_trend_ride,attempt,
2025-12-05T10:00:20.474Z,EURCAD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:00:20.477Z,AUDUSD,sma_trend_ride,attempt,POSITION_LIMIT
2025-12-05T10:00:20.734Z,EURCAD,vwap_bounce,attempt,
2025-12-05T10:00:21.064Z,EURCAD,vwap_bounce,attempt,MAX_POSITION
2025-12-05T10:00:21.524Z,CVXUSD,mean_reversion,attempt,
2025-12-05T10:00:21.792Z,EWTUSD,mean_reversion,attempt,
2025-12-05T10:00:21.867Z,CVXUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:22.119Z,EWTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:22.546Z,USD/CHF,vwap_pullback,attempt,
2025-12-05T10:00:22.969Z,DOTEUR,mean_reversion,attempt,
2025-12-05T10:00:23.071Z,USD/CHF,vwap_pullback,rtb,
2025-12-05T10:00:23.087Z,FORTHUSD,sma_trend_ride,attempt,
2025-12-05T10:00:23.140Z,USD/CHF,vwap_pullback,opened,
2025-12-05T10:00:23.294Z,DOTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:23.411Z,FORTHUSD,sma_trend_ride,attempt,MAX_POSITION
2025-12-05T10:00:23.687Z,FORTHUSD,mean_reversion,attempt,
2025-12-05T10:00:24.020Z,FORTHUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:24.278Z,DOTGBP,mean_reversion,attempt,
2025-12-05T10:00:24.611Z,DOTGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:24.697Z,FARTCOIN/EUR,vwap_pullback,attempt,
2025-12-05T10:00:25.075Z,KSMEUR,mean_reversion,attempt,
2025-12-05T10:00:25.215Z,FARTCOIN/EUR,vwap_pullback,rtb,
2025-12-05T10:00:25.284Z,FARTCOIN/EUR,vwap_pullback,opened,
2025-12-05T10:00:25.362Z,DOTUSD,mean_reversion,attempt,
2025-12-05T10:00:25.402Z,KSMEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:25.695Z,DOTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:26.015Z,KSMUSD,mean_reversion,attempt,
2025-12-05T10:00:26.347Z,KSMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:26.616Z,DOTUSDC,mean_reversion,attempt,
2025-12-05T10:00:26.943Z,DOTUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:27.035Z,LDOEUR,mean_reversion,attempt,
2025-12-05T10:00:27.359Z,LDOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:28.080Z,LINKEUR,vwap_pullback,attempt,
2025-12-05T10:00:28.271Z,DOTUSDT,mean_reversion,attempt,
2025-12-05T10:00:28.405Z,LINKEUR,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:00:28.598Z,DOTUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:29.607Z,LINKUSD,vwap_pullback,attempt,
2025-12-05T10:00:29.789Z,XETCZUSD,mean_reversion,attempt,
2025-12-05T10:00:29.957Z,LINKUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:00:30.114Z,XETCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:30.692Z,LINKUSDT,vwap_pullback,attempt,
2025-12-05T10:00:30.775Z,ETHFIEUR,mean_reversion,attempt,
2025-12-05T10:00:31.031Z,LINKUSDT,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:00:31.100Z,ETHFIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:31.951Z,XLTCZEUR,mean_reversion,attempt,
2025-12-05T10:00:32.039Z,ETHFIUSD,mean_reversion,attempt,
2025-12-05T10:00:32.277Z,XLTCZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:32.405Z,ETHFIUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:33.074Z,EURCAD,vwap_pullback,attempt,
2025-12-05T10:00:33.404Z,EURCAD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:00:33.548Z,XLTCZUSD,mean_reversion,attempt,
2025-12-05T10:00:33.669Z,EURCAD,vwap_bounce,attempt,
2025-12-05T10:00:33.873Z,XLTCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:34.066Z,EURCAD,vwap_bounce,attempt,MAX_POSITION
2025-12-05T10:00:35.271Z,EWTUSD,mean_reversion,attempt,
2025-12-05T10:00:35.603Z,EWTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:35.833Z,MASKUSD,sma_trend_ride,attempt,
2025-12-05T10:00:36.159Z,MASKUSD,sma_trend_ride,attempt,MAX_POSITION
2025-12-05T10:00:36.520Z,FORTHUSD,sma_trend_ride,attempt,
2025-12-05T10:00:36.844Z,FORTHUSD,sma_trend_ride,attempt,MAX_POSITION
2025-12-05T10:00:37.104Z,FORTHUSD,mean_reversion,attempt,
2025-12-05T10:00:37.151Z,MEUSD,mean_reversion,attempt,
2025-12-05T10:00:37.432Z,FORTHUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:37.475Z,MEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:38.547Z,KSMEUR,mean_reversion,attempt,
2025-12-05T10:00:38.679Z,MNTUSD,mean_reversion,attempt,
2025-12-05T10:00:38.873Z,KSMEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:39.002Z,MNTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:39.350Z,XRP/CAD,vwap_pullback,attempt,
2025-12-05T10:00:39.767Z,KSMUSD,mean_reversion,attempt,
2025-12-05T10:00:39.871Z,XRP/CAD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T10:00:40.123Z,KSMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:40.267Z,NANOEUR,mean_reversion,attempt,
2025-12-05T10:00:40.605Z,NANOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:40.799Z,LDOEUR,mean_reversion,attempt,
2025-12-05T10:00:40.892Z,SOL/USD,vwap_pullback,attempt,
2025-12-05T10:00:41.128Z,LDOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:41.457Z,SOL/USD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T10:00:41.656Z,ADAAUD,mean_reversion,attempt,
2025-12-05T10:00:41.802Z,LINKEUR,vwap_pullback,attempt,
2025-12-05T10:00:41.858Z,NOSUSD,mean_reversion,attempt,
2025-12-05T10:00:42.011Z,ADAAUD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:42.179Z,LINKEUR,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:00:42.198Z,NOSUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:42.995Z,ADAEUR,mean_reversion,attempt,
2025-12-05T10:00:43.129Z,LINKUSD,vwap_pullback,attempt,
2025-12-05T10:00:43.191Z,OPEUR,mean_reversion,attempt,
2025-12-05T10:00:43.318Z,ADAEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:43.485Z,LINKUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:00:43.525Z,OPEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:44.246Z,ADAGBP,mean_reversion,attempt,
2025-12-05T10:00:44.453Z,LINKUSDT,vwap_pullback,attempt,
2025-12-05T10:00:44.575Z,OPUSD,mean_reversion,attempt,
2025-12-05T10:00:44.577Z,ADAGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:44.796Z,LINKUSDT,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:00:44.904Z,OPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:45.104Z,ADAUSDC,mean_reversion,attempt,
2025-12-05T10:00:45.434Z,ADAUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:45.739Z,XLTCZEUR,mean_reversion,attempt,
2025-12-05T10:00:45.957Z,RUNEEUR,mean_reversion,attempt,
2025-12-05T10:00:46.062Z,ADAUSDT,mean_reversion,attempt,
2025-12-05T10:00:46.076Z,XLTCZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:46.283Z,RUNEEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:46.388Z,ADAUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:47.324Z,ATOMEUR,mean_reversion,attempt,
2025-12-05T10:00:47.452Z,RUNEUSD,mean_reversion,attempt,
2025-12-05T10:00:47.695Z,ATOMEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:47.723Z,XLTCZUSD,mean_reversion,attempt,
2025-12-05T10:00:47.824Z,RUNEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:48.050Z,XLTCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:48.157Z,ATOMUSD,mean_reversion,attempt,
2025-12-05T10:00:48.472Z,SOSOUSD,mean_reversion,attempt,
2025-12-05T10:00:48.482Z,ATOMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:48.799Z,SOSOUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:49.423Z,AUDUSD,vwap_pullback,attempt,
2025-12-05T10:00:49.617Z,AUDUSD,vwap_pullback,attempt,POSITION_LIMIT
2025-12-05T10:00:49.618Z,MASKUSD,sma_trend_ride,attempt,
2025-12-05T10:00:49.879Z,AUDUSD,sma_trend_ride,attempt,
2025-12-05T10:00:49.946Z,MASKUSD,sma_trend_ride,attempt,MAX_POSITION
2025-12-05T10:00:50.076Z,AUDUSD,sma_trend_ride,attempt,POSITION_LIMIT
2025-12-05T10:00:50.197Z,TONEUR,mean_reversion,attempt,
2025-12-05T10:00:50.525Z,TONEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:50.922Z,MEUSD,mean_reversion,attempt,
2025-12-05T10:00:51.031Z,CVXUSD,mean_reversion,attempt,
2025-12-05T10:00:51.249Z,MEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:51.358Z,CVXUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:51.416Z,TONUSD,mean_reversion,attempt,
2025-12-05T10:00:51.744Z,TONUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:51.904Z,MNTUSD,mean_reversion,attempt,
2025-12-05T10:00:52.237Z,MNTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:52.303Z,DOTEUR,mean_reversion,attempt,
2025-12-05T10:00:52.635Z,DOTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:52.952Z,TRUMPUSD,mean_reversion,attempt,
2025-12-05T10:00:53.275Z,NANOEUR,mean_reversion,attempt,
2025-12-05T10:00:53.288Z,TRUMPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:53.329Z,DOTGBP,mean_reversion,attempt,
2025-12-05T10:00:53.606Z,NANOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:53.665Z,DOTGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:54.545Z,UNIEUR,mean_reversion,attempt,
2025-12-05T10:00:54.546Z,DOTUSD,mean_reversion,attempt,
2025-12-05T10:00:54.873Z,NOSUSD,mean_reversion,attempt,
2025-12-05T10:00:54.874Z,DOTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:54.876Z,UNIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:55.199Z,NOSUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:55.961Z,DOTUSDC,mean_reversion,attempt,
2025-12-05T10:00:56.135Z,OPEUR,mean_reversion,attempt,
2025-12-05T10:00:56.290Z,DOTUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:56.467Z,OPEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:56.953Z,DOTUSDT,mean_reversion,attempt,
2025-12-05T10:00:57.021Z,WLDEUR,mean_reversion,attempt,
2025-12-05T10:00:57.280Z,DOTUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:57.339Z,OPUSD,mean_reversion,attempt,
2025-12-05T10:00:57.353Z,WLDEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:57.682Z,OPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:58.075Z,XETCZUSD,mean_reversion,attempt,
2025-12-05T10:00:58.232Z,XRP/USDC,vwap_pullback,attempt,
2025-12-05T10:00:58.283Z,XRPRLUSD,mean_reversion,attempt,
2025-12-05T10:00:58.396Z,XETCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:58.613Z,XRPRLUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:58.763Z,XRP/USDC,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T10:00:59.060Z,ETHFIEUR,mean_reversion,attempt,
2025-12-05T10:00:59.117Z,RUNEEUR,mean_reversion,attempt,
2025-12-05T10:00:59.384Z,ETHFIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:59.444Z,RUNEEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:00:59.494Z,XTZEUR,mean_reversion,attempt,
2025-12-05T10:00:59.834Z,XTZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:00.122Z,RUNEUSD,mean_reversion,attempt,
2025-12-05T10:01:00.384Z,ETHFIUSD,mean_reversion,attempt,
2025-12-05T10:01:00.448Z,RUNEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:00.450Z,XTZUSD,mean_reversion,attempt,
2025-12-05T10:01:00.711Z,ETHFIUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:00.777Z,XTZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:01.118Z,SOSOUSD,mean_reversion,attempt,
2025-12-05T10:01:01.336Z,EURCAD,vwap_pullback,attempt,
2025-12-05T10:01:01.444Z,SOSOUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:01.665Z,EURCAD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:01:01.931Z,EURCAD,vwap_bounce,attempt,
2025-12-05T10:01:02.272Z,EURCAD,vwap_bounce,attempt,MAX_POSITION
2025-12-05T10:01:02.693Z,TONEUR,mean_reversion,attempt,
2025-12-05T10:01:02.914Z,EWTUSD,mean_reversion,attempt,
2025-12-05T10:01:03.019Z,TONEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:03.259Z,EWTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:04.155Z,TONUSD,mean_reversion,attempt,
2025-12-05T10:01:04.250Z,FORTHUSD,sma_trend_ride,attempt,
2025-12-05T10:01:04.497Z,TONUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:04.576Z,FORTHUSD,sma_trend_ride,attempt,MAX_POSITION
2025-12-05T10:01:04.835Z,FORTHUSD,mean_reversion,attempt,
2025-12-05T10:01:05.158Z,FORTHUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:05.429Z,TRUMPUSD,mean_reversion,attempt,
2025-12-05T10:01:05.753Z,TRUMPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:06.002Z,KSMEUR,mean_reversion,attempt,
2025-12-05T10:01:06.327Z,KSMEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:07.264Z,KSMUSD,mean_reversion,attempt,
2025-12-05T10:01:07.474Z,UNIEUR,mean_reversion,attempt,
2025-12-05T10:01:07.597Z,KSMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:07.803Z,UNIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:08.254Z,LDOEUR,mean_reversion,attempt,
2025-12-05T10:01:08.584Z,LDOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:09.156Z,WLDEUR,mean_reversion,attempt,
2025-12-05T10:01:09.470Z,LINKEUR,vwap_pullback,attempt,
2025-12-05T10:01:09.489Z,WLDEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:09.803Z,LINKEUR,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:01:10.228Z,XRPRLUSD,mean_reversion,attempt,
2025-12-05T10:01:10.565Z,XRPRLUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:01:10.588Z,LINKUSD,vwap_pullback,attempt,
2025-12-05T10:01:10.600Z,XRP/CAD,vwap_pullback,attempt,
2025-12-05T10:01:10.918Z,LINKUSD,vwap_pullback,attempt,MAX_POSITION
