symbol,regime,strategy,signalType,patternType,pool,dollarValue,quantity,entryPrice,exitPrice,target,stopLoss,resultType,grossProfitValue,grossProfitPercent,costs,netProfitValue,netProfitPercent,finalScore,hybridScore,expectedEdge,regimeWeight,entryTime,exitTime,durationMinutes
NANO/USD,LOW_VOL_CHOP,range_trade,QUANT,,ROTATIONAL,250,355.302391,0.703626,0.720262,0.720262,0.6936443999999999,TAKE_PROFIT,5.91,+2.36%,0.008701541217056052,5.9,+2.36%,0.5323399944639318,0.6385705935173212,0.6141146316574477,0.5013130672717448,2026-01-21T19:37:46.014Z,2026-01-22T04:21:43.307Z,523
MORPHO/USD,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,213.631392,1.17024,1.202305,1.202305,1.151001,TAKE_PROFIT,6.85,+2.74%,0.015141507282656359,6.83,+2.73%,0.4961242107118587,0.5709604899465179,0.5756249799632456,0.5151364834110288,2026-01-21T19:45:49.944Z,2026-01-22T04:05:43.305Z,499
MORPHO/USD,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,213.728189,1.16971,1.2017749999999998,1.2017749999999998,1.150471,TAKE_PROFIT,6.85,+2.74%,0.014423361512279673,6.84,+2.74%,0.43145569288096947,0.4947796041542537,0.45290841231779494,0.5452615217803296,2026-01-21T19:51:46.813Z,2026-01-22T04:05:43.305Z,493
FARTCOIN/EUR,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,940.910802,0.2657,0.25841,0.27785,0.25841,STOP_LOSS,-6.86,-2.74%,0.008084658876743311,-6.87,-2.75%,0.36356769273061246,0.42405846646381845,0.38400084777276355,0.4599929755680778,2026-01-21T19:52:51.190Z,2026-01-22T03:43:43.305Z,470
AVNT/USD,TRANSITION,pivot_shift,HYBRID,MORNING_STAR,ROTATIONAL,250,913.575735,0.27365,0.268853,0.28164500000000003,0.268853,STOP_LOSS,-4.38,-1.75%,0.0074467913458012725,-4.39,-1.76%,0.3943809914812364,0.4457444548883371,0.4326434050549914,0.4779448155778024,2026-01-21T23:51:47.069Z,2026-01-22T03:36:43.304Z,224
XMR/USDT,BULL_STABLE,sma_trend_ride,QUANT,,ROTATIONAL,250,0.472536,529.06,514.294,553.67,514.294,STOP_LOSS,-6.98,-2.79%,0.008131306093081346,-6.99,-2.79%,0.6118249457381327,0.7241305361352796,0.6542736504129743,0.6413214472994224,2026-01-21T19:41:50.357Z,2026-01-22T03:35:43.304Z,473
XRP/USDT,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,126.420972,1.97752,1.945678,2.0305899999999997,1.945678,STOP_LOSS,-4.03,-1.61%,0.006321410793419544,-4.03,-1.61%,0.48714241332987224,0.5842612519375067,0.5671693782706753,0.4813154517868808,2026-01-21T19:41:54.026Z,2026-01-22T03:35:43.304Z,473
XMR/USDT,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,0.472001,529.66,514.3119999999999,555.2399999999999,514.3119999999999,STOP_LOSS,-7.24,-2.90%,0.007258841325064398,-7.25,-2.90%,0.6570511610485478,0.7987834294702741,0.7243022915769611,0.6707317073170733,2026-01-21T19:47:44.200Z,2026-01-22T03:35:43.304Z,467
XMR/USDT,BULL_STABLE,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,0.472652,528.93,512.673,556.025,512.673,STOP_LOSS,-7.68,-3.07%,0.008164859248063625,-7.69,-3.08%,0.639460098388764,0.7308630552445252,0.7330336410888789,0.6942675159235668,2026-01-21T19:53:47.341Z,2026-01-22T03:35:43.304Z,461
ENSO/EUR,TRANSITION,morning_star,QUANT,MORNING_STAR,ROTATIONAL,250,518.672199,0.482,0.49499999999999994,0.49499999999999994,0.4742,TAKE_PROFIT,6.74,+2.70%,0.010358004158004162,6.73,+2.69%,0.4518712950148571,0.5356585334258233,0.5244355822631922,0.44713328469912567,2026-01-21T19:34:53.191Z,2026-01-22T03:32:43.308Z,477
OP/USD,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,804.375804,0.3108,0.32115,0.32115,0.30459,TAKE_PROFIT,8.33,+3.33%,0.0068399999999999295,8.32,+3.33%,0.36767112260495,0.4302031227135682,0.3907886597175403,0.4259563574373476,2026-01-21T19:44:47.586Z,2026-01-22T03:14:43.297Z,449
OP/EUR,LOW_VOL_CHOP,range_trade,QUANT,,ROTATIONAL,250,946.969697,0.264,0.27230000000000004,0.27230000000000004,0.25902,TAKE_PROFIT,7.86,+3.14%,0.007704890895410126,7.85,+3.14%,0.46232502045353924,0.5286029622939402,0.5246469789928325,0.49731936689788975,2026-01-21T19:37:48.572Z,2026-01-22T02:44:43.280Z,426
OP/EUR,LOW_VOL_CHOP,range_trade,QUANT,,IDEAL,250,946.969697,0.264,0.27230000000000004,0.27230000000000004,0.25902,TAKE_PROFIT,7.86,+3.14%,0.007694768310911851,7.85,+3.14%,0.4751950352591031,0.5845243448010654,0.4941791509762641,0.49731936689788975,2026-01-21T19:44:49.310Z,2026-01-22T02:44:43.280Z,419
OP/USD,LOW_VOL_CHOP,range_trade,QUANT,,ROTATIONAL,250,809.847749,0.3087,0.31905,0.31905,0.30249,TAKE_PROFIT,8.38,+3.35%,0.006521750321750286,8.38,+3.35%,0.4709145758978723,0.5492068871851605,0.5251341038464491,0.49631718959700427,2026-01-21T19:37:48.968Z,2026-01-22T02:40:43.282Z,422
XRP/AUD,BULL_STABLE,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,85.606177,2.92035,2.87352,2.9984,2.87352,STOP_LOSS,-4.01,-1.60%,0.01045294135907877,-4.02,-1.61%,0.572846706526032,0.6699870653657412,0.5651908020571494,0.6798908166317693,2026-01-21T19:53:46.682Z,2026-01-22T02:40:43.282Z,406
B2/EUR,BULL_STABLE,sma_trend_ride,QUANT,,ROTATIONAL,250,376.166115,0.6646,0.6480699999999999,0.6921499999999999,0.6480699999999999,STOP_LOSS,-6.22,-2.49%,0.010330966952264436,-6.23,-2.49%,0.6212370804434539,0.7102953020526654,0.7403930232137648,0.6412556053811685,2026-01-21T23:51:48.235Z,2026-01-22T02:24:43.287Z,152
B2/USD,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,322.49742,0.7752,0.7563599999999999,0.8066,0.7563599999999999,STOP_LOSS,-6.08,-2.43%,0.00855818157998169,-6.08,-2.43%,0.40778365899531543,0.44577206266762814,0.4587685139881833,0.4825139696416996,2026-01-21T23:51:48.927Z,2026-01-22T02:24:43.287Z,152
LCAP/USD,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,30.087857,8.309,8.433634999999999,8.433634999999999,8.237599999999999,TAKE_PROFIT,3.75,+1.50%,0.008718891687657526,3.74,+1.50%,0.42199904216543394,0.44193135322274557,0.495115106106729,0.5073522624978896,2026-01-21T19:36:46.503Z,2026-01-22T02:12:43.276Z,395
STX/USD,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,787.153652,0.3176,0.32725,0.32725,0.31181000000000003,TAKE_PROFIT,7.6,+3.04%,0.008083239171374731,7.59,+3.04%,0.386288481402826,0.42341500406392363,0.38555642192855333,0.5231536171955111,2026-01-21T19:45:46.096Z,2026-01-22T01:53:43.268Z,367
XRP/AUD,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,85.588886,2.92094,2.876837,2.9944449999999994,2.876837,STOP_LOSS,-3.77,-1.51%,0.009097854077253144,-3.78,-1.51%,0.49637059041600057,0.5983069544710515,0.5483921392785731,0.5286834255285645,2026-01-21T19:41:50.703Z,2026-01-22T01:49:43.267Z,367
KULA/EUR,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,730.140187,0.3424,0.33682,0.35169999999999996,0.33682,STOP_LOSS,-4.07,-1.63%,0.0108865846514354,-4.09,-1.63%,0.6889300218660789,0.7483190238655584,0.6686068458932243,1,2026-01-21T23:51:44.212Z,2026-01-22T01:48:43.266Z,116
KULA/EUR,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,730.140187,0.3424,0.33682,0.35169999999999996,0.33682,STOP_LOSS,-4.07,-1.63%,0.0108865846514354,-4.09,-1.63%,0.6159400127153457,0.6570748554076458,0.5530479929243768,1,2026-01-21T23:57:44.244Z,2026-01-22T01:48:43.266Z,110
CVX/EUR,BEAR_VOLATILE,mean_reversion,QUANT,,ROTATIONAL,250,142.531357,1.754,1.833,1.833,1.7066000000000001,TAKE_PROFIT,11.26,+4.50%,0.010768817818389495,11.25,+4.50%,0.45375833786983166,0.4724876571518292,0.40522174138812134,0.7878787878787871,2026-01-21T19:34:45.803Z,2026-01-22T01:47:43.266Z,372
CVX/EUR,BEAR_VOLATILE,mean_reversion,QUANT,,IDEAL,250,142.531357,1.754,1.833,1.833,1.7066000000000001,TAKE_PROFIT,11.26,+4.50%,0.0162,11.24,+4.50%,0.49090297854747855,0.4806168412520296,0.4766257842551322,0.7878787878787871,2026-01-21T19:40:46.635Z,2026-01-22T01:47:43.266Z,366
CVX/EUR,BEAR_VOLATILE,mean_reversion,QUANT,,IDEAL,250,142.531357,1.754,1.833,1.833,1.7066000000000001,TAKE_PROFIT,11.26,+4.50%,0.0162,11.24,+4.50%,0.46900926920776975,0.4916510951107727,0.4247944074023554,0.7878787878787871,2026-01-21T19:47:44.628Z,2026-01-22T01:47:43.266Z,359
CVX/USD,BEAR_VOLATILE,mean_reversion,QUANT,,IDEAL,250,121.418164,2.059,2.1485000000000003,2.1485000000000003,2.0053,TAKE_PROFIT,10.87,+4.35%,0.007650676982591931,10.86,+4.34%,0.4275204750670376,0.36671289253240846,0.39632160572307384,0.8663793103448271,2026-01-21T19:41:45.299Z,2026-01-22T01:35:43.266Z,353
CVX/USD,BEAR_VOLATILE,mean_reversion,QUANT,,ROTATIONAL,250,122.070313,2.048,2.1445,2.1445,1.9901,TAKE_PROFIT,11.78,+4.71%,0.008153125,11.77,+4.71%,0.4400879882871329,0.423894729237628,0.3734388814586372,0.8098591549295766,2026-01-21T19:34:46.215Z,2026-01-22T01:34:43.266Z,359
KULA/EUR,BULL_STABLE,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,727.590221,0.3436,0.33802000000000004,0.35290000000000005,0.33802000000000004,STOP_LOSS,-4.06,-1.62%,0.0162,-4.08,-1.63%,0.7169528044745502,0.7473784667659759,0.7726898404878605,1,2026-01-22T00:21:43.957Z,2026-01-22T01:23:43.262Z,61
KULA/EUR,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,727.590221,0.3436,0.33802000000000004,0.35290000000000005,0.33802000000000004,STOP_LOSS,-4.06,-1.62%,0.0162,-4.08,-1.63%,0.7592200364908216,0.821376418361444,0.7869629988633648,1,2026-01-22T00:33:44.034Z,2026-01-22T01:23:43.262Z,49
STX/EUR,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,923.872875,0.2706,0.27835,0.27835,0.26595,TAKE_PROFIT,7.16,+2.86%,0.007678743068391704,7.15,+2.86%,0.4147414439042742,0.48070484621826426,0.45155337059573314,0.460011350278215,2026-01-21T19:39:48.056Z,2026-01-22T01:18:43.262Z,338
STX/USD,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,790.139064,0.3164,0.32545,0.32545,0.31097,TAKE_PROFIT,7.15,+2.86%,0.0077822784810126595,7.14,+2.86%,0.4750230952677557,0.5905692638439265,0.5456419172167242,0.4337558311972407,2026-01-21T19:39:48.572Z,2026-01-22T01:18:43.262Z,338
AVNT/USD,TRANSITION,pivot_shift,HYBRID,MORNING_STAR,ROTATIONAL,250,907.144671,0.27559,0.270793,0.283585,0.270793,STOP_LOSS,-4.35,-1.74%,0.007142370424066828,-4.36,-1.74%,0.3825974948108527,0.42363836890503126,0.4689576097658742,0.4344971923995339,2026-01-21T19:42:51.496Z,2026-01-22T01:12:43.262Z,329
0G/EUR,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,378.787879,0.66,0.6471,0.6815000000000001,0.6471,STOP_LOSS,-4.89,-1.95%,0.009300775193798452,-4.9,-1.96%,0.47018433780935825,0.5299845183313179,0.5475966427205177,0.5328498981353874,2026-01-21T23:52:45.649Z,2026-01-22T00:31:43.255Z,38
DASH/EUR,TRANSITION,pivot_shift,HYBRID,MORNING_STAR,ROTATIONAL,250,4.274966,58.48,56.9974,60.95099999999999,56.9974,STOP_LOSS,-6.34,-2.54%,0.01033371368054246,-6.35,-2.54%,0.33805715146219134,0.4185036339843884,0.36330300385254743,0.38130887496984234,2026-01-21T19:34:46.901Z,2026-01-22T00:20:43.252Z,285
DASH/USD,TRANSITION,pivot_shift,HYBRID,MORNING_STAR,ROTATIONAL,250,3.639593,68.689,66.84609999999999,71.7605,66.84609999999999,STOP_LOSS,-6.71,-2.68%,0.008375373025374498,-6.72,-2.69%,0.4239382445845445,0.45820764073187603,0.5361995739706081,0.4557026501741802,2026-01-21T19:34:47.324Z,2026-01-22T00:10:43.252Z,275
KSM/USD,TRANSITION,morning_star,QUANT,MORNING_STAR,IDEAL,250,36.549708,6.84,6.753,6.984999999999999,6.753,STOP_LOSS,-3.18,-1.27%,0.009123976608187201,-3.19,-1.28%,0.435180373402656,0.5069355600524388,0.5158371043171917,0.44966640933243446,2026-01-21T19:42:48.813Z,2026-01-21T23:56:43.251Z,253
NEAR/EUR,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,187.265918,1.335,1.3155000000000001,1.3675,1.3155000000000001,STOP_LOSS,-3.65,-1.46%,0.006949063670412069,-3.66,-1.46%,0.3703494157355934,0.4343979444644367,0.37754983508328144,0.4262804495996748,2026-01-21T19:44:50.365Z,2026-01-21T23:56:43.251Z,251
ICP/EUR,BULL_STABLE,morning_star,PATTERN,MORNING_STAR,ROTATIONAL,250,78.419072,3.188,3.1139,3.3115,3.1139,STOP_LOSS,-5.81,-2.32%,0.006826959247648973,-5.82,-2.33%,0.617565759000079,0.7613987886082856,0.649521309448184,0.6442953020134239,2026-01-21T19:53:54.633Z,2026-01-21T23:55:43.252Z,241
SUI/GBP,BULL_STABLE,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,218.780082,1.1427,1.12122,1.1784999999999999,1.12122,STOP_LOSS,-4.7,-1.88%,0.009256768558952015,-4.71,-1.88%,0.5788777062531004,0.7100214249948057,0.59731210192416,0.6531400966183576,2026-01-21T19:56:44.340Z,2026-01-21T23:54:43.250Z,237
LINK/USDC,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,19.874315,12.57905,12.375335,12.918575,12.375335,STOP_LOSS,-4.05,-1.62%,0.008224276915318952,-4.06,-1.62%,0.4896646657841064,0.5824995151393284,0.5201771146435903,0.5065605798023569,2026-01-21T19:51:48.409Z,2026-01-21T23:52:43.251Z,240
RUNE/EUR,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,477.099237,0.524,0.5144,0.54,0.5144,STOP_LOSS,-4.58,-1.83%,0.010016793893129775,-4.59,-1.84%,0.45337819574657345,0.568168142395802,0.49150798327200335,0.45986018581734195,2026-01-21T19:38:49.304Z,2026-01-21T23:51:43.251Z,252
RENDER/USD,LOW_VOL_CHOP,range_trade,QUANT,,IDEAL,250,121.832359,2.052,1.9722000000000002,2.185,1.9722000000000002,STOP_LOSS,-9.72,-3.89%,0.0066863813229571445,-9.73,-3.89%,0.43381565336423333,0.46478277348595254,0.5432758102207907,0.4861623016432526,2026-01-21T19:44:46.377Z,2026-01-21T23:51:43.251Z,246
RUNE/EUR,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,477.099237,0.524,0.5144,0.54,0.5144,STOP_LOSS,-4.58,-1.83%,0.008104761904761906,-4.59,-1.84%,0.4903285907588064,0.5892913293400986,0.5886874501190017,0.45986018581734195,2026-01-21T19:44:49.991Z,2026-01-21T23:51:43.251Z,246
UNI/EUR,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,57.950858,4.314,4.2231000000000005,4.4655,4.2231000000000005,STOP_LOSS,-5.27,-2.11%,0.006431964741359391,-5.27,-2.11%,0.44035999784726954,0.5042044607726736,0.48636091776180845,0.5376963778965392,2026-01-21T19:47:57.789Z,2026-01-21T23:51:43.251Z,243
ATOM/EUR,BULL_STABLE,sma_trend_ride,QUANT,,ROTATIONAL,250,119.927084,2.0846,2.04083,2.15755,2.04083,STOP_LOSS,-5.25,-2.10%,0.007011533320603203,-5.26,-2.10%,0.7200482654414081,0.8303882712910116,0.7946654891329884,0.8104179285281665,2026-01-21T21:43:44.234Z,2026-01-21T23:51:43.251Z,127
ATOM/EUR,BULL_STABLE,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,119.611502,2.0901,2.04594,2.1637,2.04594,STOP_LOSS,-5.28,-2.11%,0.007207145940242669,-5.29,-2.12%,0.6060882129533214,0.6520367244835131,0.6332152050851264,0.7932628797886409,2026-01-21T21:57:43.938Z,2026-01-21T23:51:43.251Z,113
CRV/USD,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,671.32116,0.3724,0.36658,0.38210000000000005,0.36658,STOP_LOSS,-3.91,-1.56%,0.007278457805338397,-3.91,-1.57%,0.44087587713544635,0.5020807786550752,0.48459820135347803,0.49318361303342073,2026-01-21T19:34:44.987Z,2026-01-21T23:50:43.251Z,255
TIA/USD,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,522.79381,0.4782,0.46929000000000004,0.49305000000000004,0.46929000000000004,STOP_LOSS,-4.66,-1.86%,0.006618585182084508,-4.66,-1.87%,0.44599661958026265,0.5396251406968574,0.4983267574132576,0.4646636677041433,2026-01-21T19:39:53.950Z,2026-01-21T23:50:43.251Z,250
XRP/EUR,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,147.766364,1.69186,1.662229,1.7412450000000002,1.662229,STOP_LOSS,-4.38,-1.75%,0.0065725231644364005,-4.39,-1.75%,0.484892387189544,0.5901893226931707,0.5313119384509725,0.5079704051861242,2026-01-21T19:41:51.378Z,2026-01-21T23:50:43.251Z,248
XRP/USDC,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,126.428644,1.9774,1.944898,2.0315700000000003,1.944898,STOP_LOSS,-4.11,-1.64%,0.007268446397917711,-4.12,-1.65%,0.46148080819842513,0.5472185414805589,0.48671402420104226,0.4992878723194689,2026-01-21T19:41:53.335Z,2026-01-21T23:50:43.251Z,248
TIA/USD,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,520.508016,0.4803,0.47139,0.49515000000000003,0.47139,STOP_LOSS,-4.64,-1.86%,0.006406996481059914,-4.64,-1.86%,0.46199273068969043,0.5570696960996419,0.4902100775262312,0.5049785208543378,2026-01-21T19:45:47.483Z,2026-01-21T23:50:43.251Z,244
ONDO/USD,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,722.251112,0.34614,0.339534,0.35715,0.339534,STOP_LOSS,-4.77,-1.91%,0.006459179265658687,-4.78,-1.91%,0.670928859092612,0.7916686925143052,0.7593825580338707,0.659438775510205,2026-01-21T19:45:47.871Z,2026-01-21T23:50:43.251Z,244
XRP/EUR,BULL_STABLE,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,147.552691,1.69431,1.6633019999999998,1.74599,1.6633019999999998,STOP_LOSS,-4.58,-1.83%,0.006253191489361788,-4.58,-1.83%,0.6971425026888294,0.8343024260740997,0.791726290792586,0.6454816285998016,2026-01-21T19:47:45.848Z,2026-01-21T23:50:43.251Z,242
XRP/USDC,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,126.507335,1.97617,1.9417239999999998,2.0335799999999997,1.9417239999999998,STOP_LOSS,-4.36,-1.74%,0.007511199874448862,-4.37,-1.75%,0.6267927722124512,0.7734854832726862,0.6522204582344044,0.648420663752231,2026-01-21T19:47:52.071Z,2026-01-21T23:50:43.251Z,242
UNI/USD,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,49.603175,5.04,4.9353,5.2145,4.9353,STOP_LOSS,-5.19,-2.08%,0.006597298371076634,-5.2,-2.08%,0.4810495074260812,0.5111586427237474,0.5789388748465425,0.5337646184825006,2026-01-21T19:47:58.499Z,2026-01-21T23:50:43.251Z,242
SUI/USD,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,162.845232,1.5352,1.5053199999999998,1.585,1.5053199999999998,STOP_LOSS,-4.87,-1.95%,0.006461437908496703,-4.87,-1.95%,0.630280933392346,0.756546872421751,0.6735224244571042,0.6602613374327436,2026-01-21T19:51:45.567Z,2026-01-21T23:50:43.251Z,238
XRP/USD,BULL_STABLE,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,126.527503,1.9758550000000001,1.940908,2.0341,1.940908,STOP_LOSS,-4.42,-1.77%,0.006645418516250179,-4.43,-1.77%,0.5944530040568597,0.6842237180724431,0.650169099598673,0.6439914968113043,2026-01-21T19:47:51.298Z,2026-01-21T23:49:43.251Z,241
FARTCOIN/USD,TRANSITION,liquidity_trap,QUANT,,ROTATIONAL,250,804.117079,0.3109,0.30238,0.3251,0.30238,STOP_LOSS,-6.85,-2.74%,0.007167741935483943,-6.86,-2.74%,0.48075471061715475,0.5614801922989303,0.5554640144643702,0.5140524658401432,2026-01-21T19:52:51.574Z,2026-01-21T23:49:43.251Z,236
FARTCOIN/USDT,TRANSITION,pivot_shift,HYBRID,MORNING_STAR,ROTATIONAL,250,800.512328,0.3123,0.30432000000000003,0.32560000000000006,0.30432000000000003,STOP_LOSS,-6.39,-2.56%,0.008458064516128962,-6.4,-2.56%,0.4848392061646159,0.5771510663455738,0.5556248942194102,0.4837485706721242,2026-01-21T19:52:52.292Z,2026-01-21T23:49:43.251Z,236
RUNE/USD,LOW_VOL_CHOP,range_trade,QUANT,,ROTATIONAL,250,407.830343,0.613,0.601,0.6330000000000001,0.601,STOP_LOSS,-4.89,-1.96%,0.007831321370309952,-4.9,-1.96%,0.48695458962499183,0.5503212053577747,0.5733998241397289,0.5093510794730962,2026-01-21T19:38:49.704Z,2026-01-21T23:47:43.251Z,248
RUNE/USD,LOW_VOL_CHOP,range_trade,QUANT,,IDEAL,250,408.496732,0.612,0.6,0.632,0.6,STOP_LOSS,-4.9,-1.96%,0.007831321370309952,-4.91,-1.96%,0.5190776649140603,0.6488501036417629,0.5735382432457995,0.5094023758772361,2026-01-21T19:44:46.032Z,2026-01-21T23:47:43.251Z,242
ONDO/USD,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,718.535338,0.34793,0.34055,0.36023,0.34055,STOP_LOSS,-5.3,-2.12%,0.007037448381414457,-5.31,-2.12%,0.6308925539157553,0.7394680418682268,0.6972280976174758,0.6679104477611947,2026-01-21T19:51:44.408Z,2026-01-21T23:47:43.251Z,235
XRP/USDT,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,126.225014,1.98059,1.946882,2.03677,1.946882,STOP_LOSS,-4.25,-1.70%,0.0067108208030508525,-4.26,-1.70%,0.4896741362197913,0.5257471193345777,0.5856401208180451,0.5488771358476247,2026-01-21T19:47:47.319Z,2026-01-21T23:46:43.251Z,238
OP/EUR,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,928.677563,0.2692,0.26419,0.27754999999999996,0.26419,STOP_LOSS,-4.65,-1.86%,0.0069423904974017575,-4.66,-1.86%,0.4180176860152596,0.4258390980670719,0.4890540684719908,0.526288410260075,2026-01-21T19:50:49.268Z,2026-01-21T23:46:43.251Z,235
SUI/GBP,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,218.131053,1.1461,1.12462,1.1818999999999997,1.12462,STOP_LOSS,-4.69,-1.87%,0.0075107305138062165,-4.69,-1.88%,0.588784561747561,0.6715175930292796,0.6503260003203775,0.6507782101167311,2026-01-21T19:50:50.463Z,2026-01-21T23:45:43.251Z,234
XRP/AUD,BULL_STABLE,morning_star,PATTERN,MORNING_STAR,IDEAL,250,85.324232,2.93,2.883179,3.0080350000000005,2.883179,STOP_LOSS,-3.99,-1.60%,0.009864409975147781,-4,-1.60%,0.671975484179537,0.8252604006394567,0.732003237113236,0.6798908166317693,2026-01-21T19:47:45.409Z,2026-01-21T23:44:43.251Z,236
ICP/USD,BULL_STABLE,sma_trend_ride,QUANT,,ROTATIONAL,250,66.970265,3.733,3.6403000000000003,3.8875,3.6403000000000003,STOP_LOSS,-6.21,-2.48%,0.0072738255033557055,-6.22,-2.49%,0.5989986368289142,0.6770408311997103,0.6990057770228237,0.6428571428571422,2026-01-21T19:53:55.030Z,2026-01-21T23:44:43.251Z,230
DOT/USDT,TRANSITION,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,125.931896,1.9852,1.95268,2.0394,1.95268,STOP_LOSS,-4.1,-1.64%,0.007359624886558419,-4.1,-1.64%,0.46530884611740625,0.5688959957418072,0.4808262034114311,0.5323518144367726,2026-01-21T19:47:47.747Z,2026-01-21T23:43:43.250Z,235
DOT/USDT,TRANSITION,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,125.786164,1.9875,1.9542899999999999,2.04285,1.9542899999999999,STOP_LOSS,-4.18,-1.67%,0.007307586970749624,-4.18,-1.67%,0.39908735805345374,0.4073599150684929,0.4638010047968966,0.5372878038709991,2026-01-21T19:53:52.846Z,2026-01-21T23:43:43.250Z,229
XRP/USDC,BULL_STABLE,sma_trend_ride,QUANT,,IDEAL,250,125.935702,1.98514,1.950316,2.0431799999999996,1.950316,STOP_LOSS,-4.39,-1.75%,0.007228049628591895,-4.39,-1.76%,0.6135972895175522,0.6794859615227292,0.585565509897752,0.8696588619467803,2026-01-21T22:11:44.211Z,2026-01-21T23:43:43.250Z,91
EIGEN/EUR,TRANSITION,liquidity_trap,QUANT,,IDEAL,250,824.266403,0.3033,0.29451000000000005,0.31795,0.29451000000000005,STOP_LOSS,-7.25,-2.90%,0.008861343978709324,-7.25,-2.90%,0.4423565399211539,0.4885305731579038,0.5175414528253959,0.49949825299272876,2026-01-21T19:47:48.384Z,2026-01-21T23:41:43.249Z,233
TIA/USD,TRANSITION,pivot_shift,HYBRID,MORNING_STAR,IDEAL,250,517.277054,0.4833,0.47355,0.49955000000000005,0.47355,STOP_LOSS,-5.04,-2.02%,0.006615110004151054,-5.05,-2.02%,0.3893422511630682,0.4138954360747161,0.4456824703524634,0.5084872663791913,2026-01-21T19:51:47.575Z,2026-01-21T23:41:43.249Z,229
