ID,Symbol,Strategy,SignalType,PatternType,Regime,Pool,EntryPrice,ExitPrice,TakeProfit,StopLoss,ResultType,GrossProfit%,NetProfit%,Fees,Quantity,GrossProfitValue,NetProfitValue,FinalScore,HybridScore,ExpectedEdge,RegimeWeight,EntryTime,ExitTime,DurationMin,Status
vts_0G_EUR_1768926802589,0G/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,0.664000,0.649900,0.687500,0.649900,stop_loss,-0.0128,-0.0183,2.30414781,250,-0.0212,-0.0305,0.4286,0.4216,0.026175,0.6111,2026-01-20 11:04:23,2026-01-20 16:33:22,329.0,closed
vts_AKT_USD_1768926802589,AKT/USD,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,0.422400,0.416310,0.432550,0.416310,stop_loss,-0.0137,-0.0202,1.72755682,250,-0.0144,-0.0213,0.4064,0.3742,0.017119,0.8037,2026-01-20 11:04:30,2026-01-20 16:33:22,328.9,closed
vts_ADA_USDC_1768926862589,ADA/USDC,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,0.360086,0.355677,0.367434,0.355677,stop_loss,-0.0136,-0.0205,1.55555869,250,-0.0122,-0.0185,0.4063,0.3884,0.014184,0.6401,2026-01-20 11:04:26,2026-01-20 16:34:22,329.9,closed
vts_ADA_USDT_1768926862589,ADA/USDT,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,0.360241,0.355741,0.367741,0.355741,stop_loss,-0.0139,-0.0214,1.70209685,250,-0.0125,-0.0193,0.4055,0.3932,0.014011,0.6648,2026-01-20 11:04:27,2026-01-20 16:34:22,329.9,closed
vts_SOL_USDC_1768926862589,SOL/USDC,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,129.020000,126.977000,132.425000,126.977000,stop_loss,-0.0000,-0.0001,1.62756147,250,-0.0158,-0.0223,0.4345,0.4236,0.019881,0.6472,2026-01-20 11:04:36,2026-01-20 16:34:22,329.8,closed
vts_SOL_USDT_1768926982589,SOL/USDT,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,128.960000,126.956000,132.300000,126.956000,stop_loss,-0.0000,-0.0001,1.58875669,250,-0.0155,-0.0219,0.4020,0.4093,0.019544,0.5655,2026-01-20 11:04:36,2026-01-20 16:36:22,331.8,closed
vts_ADA_EUR_1768927342591,ADA/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,0.306793,0.302158,0.314518,0.302158,stop_loss,-0.0197,-0.0279,1.57120192,250,-0.0151,-0.0214,0.4019,0.3904,0.018893,0.6780,2026-01-20 11:04:25,2026-01-20 16:42:22,338.0,closed
vts_SOL_EUR_1768927402598,SOL/EUR,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,109.870000,107.908000,113.140000,107.908000,stop_loss,-0.0001,-0.0001,1.57275624,250,-0.0179,-0.0241,0.4317,0.4406,0.023471,0.5902,2026-01-20 11:04:34,2026-01-20 16:43:22,338.8,closed
vts_SOL_GBP_1768927462600,SOL/GBP,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,95.640000,93.987000,98.395000,93.987000,stop_loss,-0.0001,-0.0001,1.62844368,250,-0.0173,-0.0238,0.4538,0.5133,0.022292,0.6061,2026-01-20 11:04:34,2026-01-20 16:44:22,339.8,closed
vts_ADA_GBP_1768927522599,ADA/GBP,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,0.266910,0.263118,0.273230,0.263118,stop_loss,-0.0213,-0.0311,1.63436445,250,-0.0142,-0.0207,0.3958,0.3651,0.017141,0.7795,2026-01-20 11:04:25,2026-01-20 16:45:22,340.9,closed
vts_AKT_EUR_1768927522599,AKT/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,0.359100,0.353160,0.369000,0.353160,stop_loss,-0.0184,-0.0278,2.10617353,250,-0.0165,-0.0250,0.4878,0.4841,0.019144,0.7712,2026-01-20 11:04:29,2026-01-20 16:45:22,340.9,closed
vts_AERO_USD_1768931302611,AERO/USD,reverse_impulse,HYBRID,PINBAR,BEAR_VOLATILE,rotational,0.476000,0.466580,0.491700,0.466580,stop_loss,-0.0166,-0.0231,1.91718422,250,-0.0198,-0.0275,0.4480,0.5093,0.025314,0.5067,2026-01-20 11:04:29,2026-01-20 17:48:22,403.9,closed
