population,asset_class,symbol,horizon_min,valid_origins,potential_row_offset_origins,origins_rejected_for_gaps,signed_endpoint_bps_p10,signed_endpoint_bps_p50,signed_endpoint_bps_p90,signed_endpoint_bps_p99,absolute_endpoint_bps_p10,absolute_endpoint_bps_p50,absolute_endpoint_bps_p90,absolute_endpoint_bps_p99,future_up_excursion_bps_p10,future_up_excursion_bps_p50,future_up_excursion_bps_p90,future_up_excursion_bps_p99,future_down_excursion_bps_p10,future_down_excursion_bps_p50,future_down_excursion_bps_p90,future_down_excursion_bps_p99
xstock_spot; VST/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,VST/USD,60,291,1597,1306,-121.64948453608271,56.49717514124353,179.1494997057086,221.35458582349034,20.427518786021448,76.19047619047636,206.34990791896792,299.1243466720174,31.385281385281072,78.91770011273947,208.08823529411936,301.9615575794175,1.8466538632000429,21.671258034893228,171.97496044575877,347.59901396502795
xstock_spot; VST/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,VST/USD,240,0,1417,1417,,,,,,,,,,,,,,,,
xstock_spot; VT/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,VT/USD,5,721,1510,789,-4.638505782670332,0.0,5.565518520809221,10.307875421870166,0.3126074588144512,2.473028532565813,6.803983423022686,11.278619844049764,-0.30885168941896524,1.8562059151094878,6.260564702937899,11.197484707265547,-0.3134010279559618,1.8547140649149974,5.64298702113053,11.44903937965446
xstock_spot; VT/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,VT/USD,15,378,1500,1122,-8.498037354757736,0.6182382579411616,9.93731975080392,20.828325104371793,0.6215891592580292,4.373769881489964,11.628449635275208,22.278102402221503,0.30916870941410934,4.02408263379006,12.05237255073866,21.670652585600177,0.0,3.1232431757144408,9.912081955751773,21.394641859476096
xstock_spot; VT/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,VT/USD,60,55,1455,1400,-24.46407611045931,17.33531451213466,38.23732303518668,39.28181649691265,14.977921817455275,24.71118799036276,38.23732303518668,39.28181649691265,0.4077690290378301,17.65361744301197,41.126390888541756,46.2113399344982,0.6193638100446819,5.3278174752402485,25.94610625453697,28.409090909089496
xstock_spot; VT/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,VT/USD,240,0,1275,1275,,,,,,,,,,,,,,,,
xstock_spot; VTI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,VTI/USD,5,1339,1946,607,-4.90961785120847,0.0,5.007616893873301,11.331739725910873,0.26627781293098174,2.3722291046146537,6.769447541645771,12.093628098492525,-0.15895950047384164,1.8403133790778625,6.074069625620295,11.661677330490587,-0.13282531010316845,1.8559270355544832,6.331185213641621,12.03255324691085
xstock_spot; VTI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,VTI/USD,15,1070,1936,866,-8.766223965730568,-0.264591821535487,9.20503395861272,26.15389247423134,0.7904492650645523,4.479342330260261,13.02522931072403,26.3731519602448,0.26350669519370484,3.2003843471362092,10.766954334252787,26.15389247423134,0.0,3.4115810106527533,11.673846953481949,23.562651764872374
xstock_spot; VTI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,VTI/USD,60,459,1891,1432,-19.997579348967065,0.5269953360897972,15.845076423834923,30.357774380693805,0.790618019500311,7.431195095412013,25.31227877529929,32.70134686492306,0.7963094469598531,7.703546287687324,23.461940655175702,37.15087791692617,0.5325977553736205,7.638212131588773,24.62535892276163,35.494926372014866
xstock_spot; VTI/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,VTI/USD,240,0,1711,1711,,,,,,,,,,,,,,,,
xstock_spot; VZ/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,VZ/USD,5,1548,1752,204,-12.90706910246131,0.0,11.905470662168627,24.65403458740096,0.9913750371767227,5.9159929008090195,16.89676110708227,32.60425101915832,0.0,4.955401825577077,16.186250478145773,32.71097821219324,0.0,4.9652432969216065,17.794649888073,36.53411594873535
xstock_spot; VZ/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,VZ/USD,15,1508,1742,234,-20.757757018682653,-1.9695701460925585,18.767858769814126,36.51690877741208,1.9788265558525753,8.948101102569384,26.680639448079965,42.249050079300986,0.9922603691214782,8.927685745461211,26.787044392583724,45.38356774329761,0.9945696579765073,9.94332305856549,28.541915536505645,50.51295525732471
xstock_spot; VZ/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,VZ/USD,60,1328,1697,369,-35.596337824747025,-4.935834204072287,35.60830860534159,74.24196022465637,3.967624219425092,16.88769685783631,49.41639331809089,76.11751992116189,1.9886646117139861,17.73573751108648,48.969472068300014,83.34160134933822,3.977329223425752,21.844902062988503,47.83458184283725,74.60180270908792
xstock_spot; VZ/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,VZ/USD,240,608,1517,909,-64.08929235016225,-1.9782395411510612,66.57723801255933,94.41855423686842,4.943838040913473,26.81101753571835,75.65417576311874,94.41855423686842,11.891332599104798,44.71391800671243,98.37042925278095,121.36074812575481,7.953076846605178,30.74786748660907,81.77831395651137,107.2834645669285
xstock_spot; WAB/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WAB/USD,5,31,722,691,-18.550890085975436,2.846063538370913,23.417516302195462,32.37814463436184,1.4241464022513028,7.559395248381007,28.81331815594801,32.37814463436184,-3.598287215286211,5.009302991270115,24.50110077409251,74.29179907333867,-3.22257232884704,7.559395248381007,22.822094640373436,33.224944405940924
xstock_spot; WAB/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WAB/USD,15,0,712,712,,,,,,,,,,,,,,,,
xstock_spot; WAB/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WAB/USD,60,0,667,667,,,,,,,,,,,,,,,,
xstock_spot; WAB/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WAB/USD,240,0,487,487,,,,,,,,,,,,,,,,
xstock_spot; WAT/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WAT/USD,5,170,1000,830,-19.459003350481673,-4.067711125348983,15.80029997184873,99.09556096746915,2.216276631669789,8.540022205328901,24.61622875133318,99.09556096746915,-2.6977857885545076,6.044733874673858,25.9382902109042,114.63897098999428,-0.528948981551424,9.154626939558707,23.640831941877046,58.201148751815175
xstock_spot; WAT/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WAT/USD,15,6,990,984,-17.92289497427324,-7.657636174049354,-0.35998946051829517,0.18535425988092125,0.6059374671102402,7.657636174049354,17.92289497427324,18.471555024506202,2.328277958345004,7.6202784754575426,13.1646079959169,13.723741689695812,12.86206261821743,18.090486737750155,23.165646565387334,23.165646565387334
xstock_spot; WAT/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WAT/USD,60,0,945,945,,,,,,,,,,,,,,,,
xstock_spot; WAT/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WAT/USD,240,0,765,765,,,,,,,,,,,,,,,,
xstock_spot; WBD/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WBD/USD,5,1267,1589,322,-7.043245737191617,0.0,5.296049186950036,18.244125387270977,0.0,3.5081564637773344,8.836107937437276,21.11694799337955,0.0,1.768972227136345,8.828307149890247,24.669603524229977,0.0,3.5044681969520486,8.826125330979595,21.11932418162543
xstock_spot; WBD/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WBD/USD,15,965,1579,614,-8.828931234475812,0.0,8.827995602989969,30.000141392401947,0.0,5.25578135949667,12.351342859693748,35.29204164460786,0.0,5.262234695666557,15.889270516333376,144.67184191954806,0.0,5.291005291006012,13.365002387581796,28.78955463040123
xstock_spot; WBD/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WBD/USD,60,298,1534,1236,-21.655934167281394,-7.07588890854427,8.930337510514534,21.213311202730285,3.530450132391838,10.596027233614747,22.80421717334835,29.819329942114557,0.0,5.262234695666557,46.411557402419334,139.30523717157416,3.5305126617680704,14.15177781708743,26.32595309221253,31.657946305234347
xstock_spot; WBD/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WBD/USD,240,0,1354,1354,,,,,,,,,,,,,,,,
xstock_spot; WDAY/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WDAY/USD,5,1104,1544,440,-40.22033878073305,-1.0100260393036686,31.293515916035474,124.48637569379825,2.0632301595966425,14.240073183570123,60.278354712544946,144.48683951506916,-1.836315685710187,9.670656471386652,44.209402738880655,134.19943496331524,-2.016807158103262,10.824307346603002,54.090519677490356,113.01873492823671
xstock_spot; WDAY/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WDAY/USD,15,695,1534,839,-95.45000385300283,-6.265966163782055,60.11864127135971,218.87910864726874,4.586623524977186,26.984767477050696,126.29511010324879,239.39454790483003,0.5048801091769306,19.56161910016574,90.85286514142689,269.98433837452416,3.0249363341385838,27.07896575821045,127.69673947780282,226.80863830309028
xstock_spot; WDAY/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WDAY/USD,60,145,1489,1344,-236.72728615417893,-143.67245657568307,75.88631964388969,167.06453854351875,43.21496041263417,150.99388379204882,236.72728615417893,278.81440549742075,5.572966267608948,65.70697697747985,205.6835846286131,325.57688791419656,10.773702144718511,179.3456371863822,275.15521654625206,312.77415846712034
xstock_spot; WDAY/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WDAY/USD,240,0,1309,1309,,,,,,,,,,,,,,,,
xstock_spot; WDC/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WDC/USD,5,1533,2785,1252,-33.06406728074074,2.372376905988016,41.197350196579215,144.35314063404735,2.8843509347455947,16.84727671923847,57.179703243447335,163.4079465297325,0.4710420972053892,15.022758357809973,56.3850141346438,165.77282737987542,-0.6732133181683864,11.839768466749279,49.03991489385051,150.72534241922924
xstock_spot; WDC/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WDC/USD,15,1361,2775,1414,-58.87205215996061,7.701494536405118,82.51366738729394,197.73497047442848,6.69359492210142,32.97724625996645,100.24533298672588,241.24220808948567,3.155498456060002,30.743557292776114,104.86240983168527,248.57832436940856,1.086767518693188,23.696682464454668,86.47299634405358,211.81793940301074
xstock_spot; WDC/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WDC/USD,60,865,2730,1865,-105.91530007953764,27.637600563941156,176.6246040730133,335.8253068932643,15.69231920403169,71.80757761796164,191.220402122801,335.8253068932643,13.79642028063577,91.17947159325234,263.6547626622647,408.81129217477553,4.5048866031713874,54.39198338900386,166.86361423872904,285.4007244667793
xstock_spot; WDC/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WDC/USD,240,40,2550,2510,-64.47758665792968,73.87322468310309,205.75415255409874,351.47013325172014,34.949224728687895,98.86886506969117,205.75415255409874,351.47013325172014,94.39372691077398,220.5240174672496,357.69282830895935,495.87071499287833,23.22050349500893,111.84145282532587,218.04585524707,244.60787962049525
xstock_spot; WEC/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WEC/USD,5,704,1339,635,-12.320905639716884,0.0,10.690504163166432,31.15946971354319,0.9411410463995296,5.658508995464162,16.953150497038827,36.41864127359033,-0.943218260704981,4.234998048584515,14.064567005122708,34.062115156092574,-0.9412652353038009,4.717871296471277,17.085751285048637,32.84247417609543
xstock_spot; WEC/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WEC/USD,15,300,1329,1029,-23.28286780923394,-0.943485268051214,19.92069486404693,46.17072328971816,1.8840907438292254,10.347098475513295,31.396091541337164,48.134718159101446,0.943921617505783,9.426848416090872,33.53485735877682,48.06795113487239,0.9417365185551141,9.431737818664242,34.93909337427404,52.651128156058775
xstock_spot; WEC/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WEC/USD,60,21,1284,1263,-35.835533760846246,-18.768768768768762,33.06565895134783,35.62284335589272,11.78744872459836,25.304592314900898,35.90664272890454,41.72377545050088,1.8712574850310304,11.317551636329526,37.32753732753835,40.53633037089766,5.196768554824871,36.30534207176295,77.65718562874224,84.15147265077194
xstock_spot; WEC/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WEC/USD,240,0,1104,1104,,,,,,,,,,,,,,,,
xstock_spot; WELL/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WELL/USD,5,740,1344,604,-16.208739413719144,-0.417580203464496,16.548140514165425,40.42642894468917,1.35697670710433,8.667399964740197,23.590838213712225,47.018119900244294,-1.2844601150230328,5.267124159805681,22.377132515192027,46.50990985289995,-0.4173187680935886,6.9002611931345825,19.872197197783663,44.48137135781318
xstock_spot; WELL/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WELL/USD,15,379,1334,955,-31.391257862302567,-1.6716817118012095,27.29805792617279,65.923529034808,2.3165120245387527,13.841701270920215,39.679686268664135,77.08973542175548,-0.41333082252270614,9.992921680477274,35.79340104706707,73.01249404122568,1.247816321438,13.495276653171517,39.70772317542502,87.0051381366583
xstock_spot; WELL/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WELL/USD,60,94,1289,1195,-48.61951315391755,-16.76907588696819,41.499782940773954,72.74266496825507,7.5210020280220835,24.774035945097637,50.99200244694536,79.40949594650613,0.5385029146205426,15.463689285241111,54.29626234965701,81.44469031527578,3.7321662627562984,31.156223100968774,84.89090417336531,113.27193116893052
xstock_spot; WELL/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WELL/USD,240,0,1109,1109,,,,,,,,,,,,,,,,
xstock_spot; WEN/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WEN/USD,5,653,1065,412,-30.36929773856034,-5.973715651134137,24.319089126684904,75.22775316601782,0.0,12.634238787112562,47.50593824228044,95.02831225067632,0.0,11.91185229303171,36.25857122509937,84.43513183167433,0.0,12.210012210012167,42.30645537841428,90.71746714038444
xstock_spot; WEN/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WEN/USD,15,367,1055,688,-60.074497574496895,-12.055455093429313,33.80986599648417,111.20793457456132,5.988023952094856,24.125452352231626,71.83070259827407,168.43145205214006,0.0,17.93185893604443,59.98082686312101,129.4392894781764,4.828002414000165,30.156815440287588,76.23388259125038,197.04433497536812
xstock_spot; WEN/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WEN/USD,60,56,1010,954,-84.79709267110836,-53.73453831144792,-12.161752416449678,33.1710286062087,15.188369014766945,53.73453831144792,84.79709267110836,90.71392675074713,0.0,6.064281382656134,30.413625304135383,39.257455873402144,48.66180048661906,78.83565797452974,90.85402786190299,99.20555572925484
xstock_spot; WEN/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WEN/USD,240,0,830,830,,,,,,,,,,,,,,,,
xstock_spot; WFC/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WFC/USD,5,1533,1646,113,-15.032640455151292,1.1130899376654568,15.087002621507306,42.32435342747822,1.1521135578167474,6.739301359093286,21.93540365051927,46.13383580272627,0.5572149071988441,6.708407871198752,19.795139529971358,58.78607409127395,0.0,6.128133704735861,20.644095832047736,44.42413174060567
xstock_spot; WFC/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WFC/USD,15,1473,1636,163,-30.346968844067177,2.225684397951788,30.712291661082673,69.35852660614604,3.344817340496853,14.047406112063232,41.83532719259908,79.96432318270504,1.665963658098235,12.064805239573317,39.69977404293789,84.98400524857556,1.1123470522811374,10.128291694800895,38.03588390778923,76.35715081930505
xstock_spot; WFC/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WFC/USD,60,1248,1591,343,-57.9548658588106,-2.779862676932643,49.574392870225914,171.80177345754694,5.136231263437541,26.86667412963084,79.19409894035644,171.80177345754694,4.001245205096815,27.104959630910308,81.94881005837429,182.39899515315722,3.345865577329965,24.199132255591785,77.6535221916511,128.06292868645627
xstock_spot; WFC/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WFC/USD,240,454,1411,957,-98.3250691787072,-36.2541225829438,34.36139394457878,113.60224664505094,13.401555997800019,47.58275096976739,104.65570816069146,135.53100065333254,3.3438478859388887,33.21344021812833,147.7096219606104,245.53857824770847,29.54478009767425,86.63089649005084,139.1304579165683,162.26423868529108
xstock_spot; WHR/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WHR/USD,5,521,1268,747,-41.046690610568874,-2.590002590001639,37.0762711864403,71.72633691255093,2.6378264310200628,20.736132711248743,53.46896191966488,106.96817617652984,-2.590673575129099,12.807377049182112,46.632124352330436,89.62248995983862,-1.3157894736859355,17.93492185498291,54.60218408736339,110.00137183938455
xstock_spot; WHR/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WHR/USD,15,214,1258,1044,-87.99192108933075,-3.215741694483354,67.64849777891801,97.17084010072315,10.513638326854702,49.58261090605764,93.02781041911479,154.3798838046255,0.0,33.86429198545038,80.49230244035766,117.46353368226723,0.0,35.34186868232092,127.1152735487835,168.56646304683213
xstock_spot; WHR/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WHR/USD,60,26,1213,1187,-89.4706240981491,-49.37005399787975,49.60156854280196,121.3532368087017,32.53037682442284,57.93365969493868,108.33565803171574,121.3532368087017,-1.9456106380966176,4.873124690726316,49.60156854280196,133.16168047801278,133.19337245689957,184.46349701221166,199.10495909997218,204.1873400413327
xstock_spot; WHR/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WHR/USD,240,0,1033,1033,,,,,,,,,,,,,,,,
xstock_spot; WM/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WM/USD,5,637,1345,708,-14.209480348515102,0.0,12.942029674352533,38.111506310980154,1.1381434829214054,6.814155271885891,18.55464620009206,42.738977113933245,-1.141088805378665,4.657397310068312,16.7570053478232,44.63709305542652,-1.1307693852882217,5.008195228555223,18.013442757861096,39.373327980635274
xstock_spot; WM/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WM/USD,15,221,1335,1114,-26.43452896403886,0.0,16.072002571521082,55.189587628980966,2.0351861064638044,9.48638026832982,31.12678979041439,55.189587628980966,0.6828735318231693,9.752999614416336,32.25063349458601,71.55355893205244,1.3778533045516461,11.541480079405586,32.214156079855,48.154175165299
xstock_spot; WM/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WM/USD,60,0,1290,1290,,,,,,,,,,,,,,,,
xstock_spot; WM/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WM/USD,240,0,1110,1110,,,,,,,,,,,,,,,,
xstock_spot; WMB/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WMB/USD,5,1505,1614,109,-18.632440781987334,1.3312034078794,16.103059581320522,39.894317540432596,1.3519732457609734,8.00213390237392,25.262935270330413,60.3004764824439,0.0,6.770480704132442,21.31457671025938,53.63326630433902,0.0,5.9832469086540385,24.134527259297663,65.01674448224162
xstock_spot; WMB/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WMB/USD,15,1405,1604,199,-31.110564555687283,2.0333468889788264,29.481923364841123,63.39370569816169,2.671368377782146,14.986376021797199,40.32854534099584,99.43518314263542,1.3395847287323015,14.210312626878885,37.2509157112213,74.67253891293804,0.6691740710449423,10.639712727755768,41.4843559690914,100.38530077520029
xstock_spot; WMB/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WMB/USD,60,1011,1559,548,-48.05446172328587,16.002133617816217,62.94361858845576,111.60593792172926,6.773232186398914,33.28230047260905,79.1840021473611,150.96424313215684,9.460737937561081,34.60668175163217,80.09774640238999,136.71111877186098,2.6668444562982785,22.62744576068121,69.45371978095527,155.79177463972687
xstock_spot; WMB/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WMB/USD,240,151,1379,1228,-31.821797931582687,54.126294687604215,83.09878032435324,94.45865240200303,21.22297386921268,59.100067159167935,88.00806180718767,135.4458633123945,10.603048376407465,91.69399638578435,122.18045112782016,134.4268533858384,2.679169457469044,20.058839261835047,144.48568398727545,222.89395846865568
xstock_spot; WMT/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WMT/USD,5,1582,2532,950,-12.254324607445799,0.0,12.85123323652827,36.15559825861137,0.9327966645027441,5.647590561591587,18.300228714656665,40.760909990746214,0.45867776592656284,5.516735259376571,17.683797456287568,43.62107558739406,0.46488280036816043,5.188924190591693,17.406195846109696,36.92780693605276
xstock_spot; WMT/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WMT/USD,15,1514,2522,1008,-19.53924611327229,0.0,22.24239687424358,59.54053307545409,1.8401972822337243,10.313386357632126,30.979516885745074,60.621327147665454,0.9423205744252261,9.867504201155342,32.894747495654045,68.15146348394454,1.8329633264614342,9.43351730790798,29.42256758776263,60.95001505570517
xstock_spot; WMT/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WMT/USD,60,1334,2477,1143,-31.550308033606033,-6.006343473658471,62.41447009359585,155.53626821908824,4.2388452791521924,18.84792084919429,82.9507640812871,155.53626821908824,2.4724113443090934,17.428806291437393,78.45943076413423,160.73795993262,3.9106965924230517,20.261037553596097,53.146242285726295,110.11558124110394
xstock_spot; WMT/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WMT/USD,240,614,2297,1683,-70.732126063617,-9.54545883641078,124.35950609154816,242.37232640487812,10.528114228153143,41.62164270475888,139.96252087606211,242.37232640487812,7.343170739012139,47.26570290345844,165.67036977971065,272.42202991368026,5.574440552802429,30.457704617486424,77.18693350072459,161.43118533405672
xstock_spot; WST/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WST/USD,5,6,322,316,-17.111677656547197,1.6013631907124681,6.905772167764557,7.336567469323985,2.4880190204751296,6.905772167764557,17.111677656547197,17.4350383924069,-1.5377114644526957,10.370315566895494,14.180168894639689,14.444157784457845,2.354822218493813,9.579859054620332,27.543143636930555,32.64410128507428
xstock_spot; WST/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WST/USD,15,0,312,312,,,,,,,,,,,,,,,,
xstock_spot; WST/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WST/USD,60,0,267,267,,,,,,,,,,,,,,,,
xstock_spot; WST/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WST/USD,240,0,87,87,,,,,,,,,,,,,,,,
xstock_spot; WTW/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WTW/USD,5,179,997,818,-15.657045691765292,-2.0495403173859117,13.433553951424763,23.417731745942483,1.1628935023519915,7.004157787282583,19.253080889158905,32.5067010128004,-1.8414913013424792,3.8876760668671295,18.82329312899733,31.980171580421104,-0.7730815434392467,5.505133164708242,20.41858136578646,33.790264617354566
xstock_spot; WTW/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WTW/USD,15,37,987,950,-34.17574812207547,-7.62388818297266,0.23897713676967514,13.60574941205784,2.570930078547917,7.758414896156252,34.17574812207546,38.259175479291635,-1.132902045983375,3.737200089692916,8.592211892494372,16.22916781749453,7.172190742844364,11.060954829452685,38.000810012154936,46.242793973236914
xstock_spot; WTW/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WTW/USD,60,0,942,942,,,,,,,,,,,,,,,,
xstock_spot; WTW/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WTW/USD,240,0,762,762,,,,,,,,,,,,,,,,
xstock_spot; WULF/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,WULF/USD,5,1583,2221,638,-31.42107183964549,3.389830508475633,43.88345276636051,129.28627105432656,3.356832665952769,17.271157167531026,57.603724685213905,146.44952804158333,3.051013118126722,18.449279803860463,62.32307576365192,150.4326660387647,0.0,15.318627450979783,53.036344792453335,122.93016413594302
xstock_spot; WULF/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,WULF/USD,15,1530,2211,681,-50.64145847400447,10.207554771398675,84.72279054556721,188.91935794140255,6.11995104039309,29.782345042894676,93.99551725894429,214.76204259591265,6.2694026340544,37.13706954760365,107.42958929805903,230.6309428285953,3.074652982403725,24.453615121101667,84.24317324515985,194.19606546241127
xstock_spot; WULF/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,WULF/USD,60,1341,2166,825,-63.31340133661656,27.164685908320774,233.35621139327412,439.77134116827017,9.193993257738953,48.95960832313251,233.35621139327412,439.77134116827017,21.87500000000009,70.63572149344166,261.78010471204163,487.20683370720275,6.1236987140222965,42.35907461713984,127.9892219602563,219.47107540022765
xstock_spot; WULF/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,WULF/USD,240,621,1986,1365,-61.162079510703734,117.07988980716344,388.48421782865074,703.3377777279795,21.40672782874664,136.3348129359543,388.48421782865074,703.3377777279795,50.352467270897705,193.8970120788297,468.2622268470338,744.2605685090323,10.395010395011228,60.44325050369337,208.61372812920553,289.70688479890924
